,InertiaNordicGWs,InertiaDE,InertiaFI,InertiaNO,InertiaSE
2018-11-21 17:00:00+00:00,237.487,7.4352411,41.927235,78.67974989999999,109.41765910000001
2018-11-21 18:00:00+00:00,232.953,7.3948632,41.827841500000005,74.8655725,108.8204448
2018-11-21 19:00:00+00:00,227.331,7.4024232,41.727679900000005,70.6823792,107.5216513
2018-11-21 20:00:00+00:00,223.878,7.2694066,42.0060305,68.10142669999999,106.4839737
2018-11-21 21:00:00+00:00,215.721,7.2099645,42.2441953,62.9787704,103.22707550000001
2018-11-21 22:00:00+00:00,202.988,7.2553244,40.7437102,58.698731800000004,96.2531607
2018-11-21 23:00:00+00:00,197.796,7.1646045,39.8079714,58.1521926,92.6148615
2018-11-22 00:00:00+00:00,194.081,7.1896278,39.5529922,55.787446900000006,91.5051536
2018-11-22 01:00:00+00:00,192.965,7.1655048,39.547928500000005,55.288928,90.9343633
2018-11-22 02:00:00+00:00,193.789,7.2184249,39.5704184,55.586377399999996,91.4024596
2018-11-22 03:00:00+00:00,199.893,7.286465,40.2542368,58.2943447,94.1571729
2018-11-22 04:00:00+00:00,214.303,7.286465,40.8725284,65.8569046,100.4015779
2018-11-22 05:00:00+00:00,231.471,7.2695173,42.1502486,75.4461001,106.69651669999999
2018-11-22 06:00:00+00:00,240.723,7.3522662,42.6333102,80.7802408,109.978788
2018-11-22 07:00:00+00:00,242.061,7.4948156,42.669665200000004,82.0552699,109.8456802
2018-11-22 08:00:00+00:00,242.33,8.4331074,42.8213366,82.152007,108.9582523
2018-11-22 09:00:00+00:00,244.909,7.7240608,46.1538215,81.8777638,109.1744542
2018-11-22 10:00:00+00:00,245.462,7.762262,46.514356899999996,81.61385469999999,109.5788422
2018-11-22 11:00:00+00:00,246.071,7.7923274000000005,46.4845786,81.5456444,110.2532745
2018-11-22 12:00:00+00:00,246.584,7.7886048,46.7043867,81.05607889999999,111.0228005
2018-11-22 13:00:00+00:00,248.072,7.9329359,46.7061635,81.5663805,111.8996958
2018-11-22 14:00:00+00:00,249.806,7.8532741999999995,46.981470200000004,82.2166379,112.746001
2018-11-22 15:00:00+00:00,252.211,7.8147381,46.9871182,83.27415119999999,114.1376719
2018-11-22 16:00:00+00:00,252.242,7.7962496,47.210107,82.9667367,114.2571758
2018-11-22 17:00:00+00:00,250.828,7.8753424999999995,47.225500399999994,82.4260292,113.2668427
2018-11-22 18:00:00+00:00,249.295,7.746423399999999,47.113903400000005,81.33505509999999,113.091312
2018-11-22 19:00:00+00:00,246.682,7.649871699999999,46.9962622,80.8375717,111.1725992
2018-11-22 20:00:00+00:00,244.521,7.5067554,46.8801915,80.62001029999999,109.5202648
2018-11-22 21:00:00+00:00,240.371,7.5119242,46.692272100000004,77.4083419,108.7101294
2018-11-22 22:00:00+00:00,231.747,7.2837753,46.6538331,72.8547461,104.926626
2018-11-22 23:00:00+00:00,224.551,5.9030182,46.470477,71.5618491,100.57949090000001
2018-11-23 00:00:00+00:00,216.003,5.955938199999999,45.887426700000006,68.4482522,95.69645050000001
2018-11-23 01:00:00+00:00,212.388,5.9408182,45.6520661,65.3341475,95.44647710000001
2018-11-23 02:00:00+00:00,212.796,5.9408182,45.6720617,64.6881094,96.522819
2018-11-23 03:00:00+00:00,217.845,5.955938199999999,45.983447999999996,67.6132884,98.3320396
2018-11-23 04:00:00+00:00,229.239,5.9110859,46.440080099999996,72.6632906,104.31092939999999
2018-11-23 05:00:00+00:00,241.126,6.151610300000001,47.1544819,77.5819884,110.2605633
2018-11-23 06:00:00+00:00,246.383,6.297518,47.344377099999996,82.30473880000001,110.4756083
2018-11-23 07:00:00+00:00,244.789,6.2224663,47.2588915,83.6365729,107.6986505
2018-11-23 08:00:00+00:00,244.071,7.107767300000001,47.0800966,83.7032242,106.2211008
2018-11-23 09:00:00+00:00,244.816,7.3801055,47.0731853,83.18656419999999,107.1627461
2018-11-23 10:00:00+00:00,244.6,7.4575006,47.090813499999996,82.7394411,106.9671875
2018-11-23 11:00:00+00:00,244.796,7.364568500000001,47.284227099999995,82.7904233,107.3965915
2018-11-23 12:00:00+00:00,245.448,7.468151,47.216930500000004,83.2761273,107.5394406
2018-11-23 13:00:00+00:00,245.325,7.2407012,47.2950855,83.1248474,107.61808749999999
2018-11-23 14:00:00+00:00,247.793,7.3150647,47.7820509,84.54054400000001,108.1945315
2018-11-23 15:00:00+00:00,248.262,7.3223497,47.8062602,83.72068180000001,109.41281819999999
2018-11-23 16:00:00+00:00,246.472,7.2240695,47.8067503,83.2117626,108.2322271
2018-11-23 17:00:00+00:00,245.159,7.2467496,47.6901617,82.050716,108.16955180000001
2018-11-23 18:00:00+00:00,242.951,7.3752697,47.5683116,79.5728857,108.4328807
2018-11-23 19:00:00+00:00,236.742,7.2236706,46.9941165,75.05119900000001,107.41372969999999
2018-11-23 20:00:00+00:00,233.85,7.0858355,46.7301602,72.4692699,107.5513586
2018-11-23 21:00:00+00:00,230.353,7.1043613,46.6075684,69.0335818,107.56052580000001
2018-11-23 22:00:00+00:00,223.961,7.160794,46.5402822,66.6781479,103.5321271
2018-11-23 23:00:00+00:00,216.636,7.1178653,45.0385951,65.3526221,99.0599599
2018-11-24 00:00:00+00:00,210.836,7.0905239,42.0413021,64.1268939,97.5575401
2018-11-24 01:00:00+00:00,207.495,7.1207639,41.9320682,62.481344400000005,95.94655809999999
2018-11-24 02:00:00+00:00,208.393,7.1585639,41.8967719,62.6051878,96.7590859
2018-11-24 03:00:00+00:00,209.044,6.9544440000000005,41.8406564,63.072060400000005,97.1872529
2018-11-24 04:00:00+00:00,211.119,7.128323900000001,41.8920198,64.3448236,97.78925079999999
2018-11-24 05:00:00+00:00,215.293,7.049954000000001,41.898746599999996,65.459135,100.8898276
2018-11-24 06:00:00+00:00,219.81,7.1619754,41.9992638,66.4890184,104.1763607
2018-11-24 07:00:00+00:00,224.747,7.2657044,42.12853500000001,68.9767944,106.3495401
2018-11-24 08:00:00+00:00,228.587,7.3351190000000015,42.1251104,71.42385180000001,107.71546980000001
2018-11-24 09:00:00+00:00,230.326,7.2140093,42.2010819,72.7887525,108.11276880000001
2018-11-24 10:00:00+00:00,231.148,7.3500892,42.3385483,73.176188,108.2841844
2018-11-24 11:00:00+00:00,231.169,7.1110604,42.413133699999996,73.2853526,108.3309625
2018-11-24 12:00:00+00:00,230.858,7.1944786999999994,42.1726517,72.9765203,108.529344
2018-11-24 13:00:00+00:00,233.043,7.2398387,42.7767829,73.69309700000001,109.3403781
2018-11-24 14:00:00+00:00,236.377,7.3079587,42.7917783,75.1312477,111.1971531
2018-11-24 15:00:00+00:00,239.55,7.3236759000000005,42.9034366,77.6442806,111.7040984
2018-11-24 16:00:00+00:00,240.455,7.3452607,42.923425300000005,78.49667539999999,111.668343
2018-11-24 17:00:00+00:00,239.139,7.2619082,42.9204772,77.5396199,111.41307889999999
2018-11-24 18:00:00+00:00,235.384,7.0059955,42.8726734,75.8117255,109.6364422
2018-11-24 19:00:00+00:00,230.537,6.933195700000001,42.790606399999994,72.4058259,108.3662411
2018-11-24 20:00:00+00:00,227.225,6.8607702,42.069069799999994,70.87433130000001,107.4027919
2018-11-24 21:00:00+00:00,221.718,7.115889,41.8180622,68.9437405,103.8127654
2018-11-24 22:00:00+00:00,214.027,6.9644155,41.55850160000001,65.5236465,99.91702860000001
2018-11-24 23:00:00+00:00,210.458,7.644976300000001,41.5065082,64.028001,97.2823867
2018-11-25 00:00:00+00:00,206.929,8.5219971,41.4157632,62.2053325,94.755332
2018-11-25 01:00:00+00:00,204.37,8.627837,41.381994899999995,59.8491148,94.518625
2018-11-25 02:00:00+00:00,203.678,8.627837,41.394600100000005,59.154730300000004,94.5135938
2018-11-25 03:00:00+00:00,202.318,8.612716999999998,40.674652099999996,58.427663200000005,94.5824674
2018-11-25 04:00:00+00:00,204.074,8.642957000000001,40.419385000000005,59.695241,95.33105289999999
2018-11-25 05:00:00+00:00,208.121,8.5824771,40.579458100000004,61.9374792,97.02721430000001
2018-11-25 06:00:00+00:00,212.843,8.5749171,40.5833603,64.3136698,99.38279399999999
2018-11-25 07:00:00+00:00,221.651,8.649686299999999,40.7221031,68.93233869999999,103.38807159999999
2018-11-25 08:00:00+00:00,229.917,8.7480396,40.7223298,73.20363259999999,107.28710360000001
2018-11-25 09:00:00+00:00,235.275,8.8556559,40.9532734,75.2013284,110.2861758
2018-11-25 10:00:00+00:00,236.428,8.7120154,40.9665637,75.1093569,111.64705310000001
2018-11-25 11:00:00+00:00,237.57,8.961150700000001,41.0047372,75.7095898,111.91315159999999
2018-11-25 12:00:00+00:00,236.638,8.7943018,41.031213300000005,76.1588917,110.6652406
2018-11-25 13:00:00+00:00,239.753,8.7210341,41.2487034,77.2366737,112.5275786
2018-11-25 14:00:00+00:00,241.691,8.794348,41.8923146,77.110488,113.9027206
2018-11-25 15:00:00+00:00,244.748,8.826870999999999,42.2970186,80.1850237,113.472269
2018-11-25 16:00:00+00:00,244.848,8.7803796,42.213446000000005,81.40009359999999,112.4383826
2018-11-25 17:00:00+00:00,243.757,8.8008738,42.2040622,81.1593861,111.568844
2018-11-25 18:00:00+00:00,241.878,8.7911512,42.1297617,80.8288849,110.1209146
2018-11-25 19:00:00+00:00,237.569,8.7706339,42.0954318,77.93286909999999,108.7398826
2018-11-25 20:00:00+00:00,233.954,8.6908148,42.166288699999996,75.8764208,107.1997047
2018-11-25 21:00:00+00:00,225.279,8.6193768,41.5299818,72.17965400000001,102.89272030000001
2018-11-25 22:00:00+00:00,214.499,8.5096052,41.1540751,65.1123236,99.67223750000001
2018-11-25 23:00:00+00:00,209.967,8.55132,41.0206582,63.6130118,96.76546090000001
2018-11-26 00:00:00+00:00,206.666,8.6261432,40.8450686,61.9120256,95.2800221
2018-11-26 01:00:00+00:00,201.287,8.5883431,40.85268700000001,57.1461141,94.6700917
2018-11-26 02:00:00+00:00,195.402,8.4673827,40.9253383,51.5336176,94.43691770000001
2018-11-26 03:00:00+00:00,197.978,8.4371426,41.029601799999995,52.4956512,96.0560474
2018-11-26 04:00:00+00:00,217.851,8.4554561,45.1490747,65.4253049,98.9451104
2018-11-26 05:00:00+00:00,242.619,8.7456499,46.3894845,77.5871697,109.9854047
2018-11-26 06:00:00+00:00,249.032,8.8449393,46.900400399999995,81.8997801,111.4258943
2018-11-26 07:00:00+00:00,251.525,8.9059123,47.262615100000005,84.7885953,110.5697591
2018-11-26 08:00:00+00:00,249.658,8.9295815,47.3777,83.2481715,110.0959026
2018-11-26 09:00:00+00:00,250.507,8.9447016,47.474688,83.8171464,110.2579172
2018-11-26 10:00:00+00:00,251.672,8.9900617,47.5112981,82.538665,112.6559854
2018-11-26 11:00:00+00:00,252.912,9.065662,47.50405,82.3135816,114.0207034
2018-11-26 12:00:00+00:00,252.336,9.0505419,47.5014404,82.2881768,113.5123258
2018-11-26 13:00:00+00:00,252.424,9.0719406,47.5158288,82.1293845,113.7475887
2018-11-26 14:00:00+00:00,252.543,9.0219886,47.564801700000004,81.9751236,113.9893615
2018-11-26 15:00:00+00:00,251.511,8.8484806,47.5713133,81.7846612,113.32104580000001
2018-11-26 16:00:00+00:00,251.577,8.8182406,47.5889784,82.5479832,112.59697729999999
2018-11-26 17:00:00+00:00,251.862,8.8636006,47.5636034,82.2793396,113.1676242
2018-11-26 18:00:00+00:00,251.727,8.7290476,47.488294800000006,82.4142717,113.0801935
2018-11-26 19:00:00+00:00,250.795,8.7426478,47.251883199999995,81.8228329,112.9700279
2018-11-26 20:00:00+00:00,248.289,8.7193197,46.932158199999996,80.33742570000001,112.29056879999999
2018-11-26 21:00:00+00:00,241.973,8.6089073,46.5430117,77.6006211,109.15211740000001
2018-11-26 22:00:00+00:00,230.382,8.5343053,45.6673091,70.19679099999999,105.899038
2018-11-26 23:00:00+00:00,221.312,8.6344803,44.9906753,67.18250160000001,100.4968596
2018-11-27 00:00:00+00:00,217.88,8.4673827,45.0294154,65.3771914,98.9899357
2018-11-27 01:00:00+00:00,216.879,8.5354229,45.2666786,64.124914,98.9591
2018-11-27 02:00:00+00:00,219.476,8.6185832,45.635338499999996,65.3440176,99.9087974
2018-11-27 03:00:00+00:00,225.586,8.6034632,46.00545200000001,70.000299,101.0282466
2018-11-27 04:00:00+00:00,239.445,8.593043600000001,46.9746253,77.27668159999999,106.66950130000001
2018-11-27 05:00:00+00:00,249.585,8.545425499999999,47.465235,81.99946460000001,111.6157654
2018-11-27 06:00:00+00:00,255.376,8.822364499999999,47.6410815,85.4050592,113.5063672
2018-11-27 07:00:00+00:00,255.357,8.9383463,47.193305200000005,85.9124324,113.3491112
2018-11-27 08:00:00+00:00,255.418,8.9022776,46.8647673,86.2518178,113.397356
2018-11-27 09:00:00+00:00,256.345,8.8875285,47.5143463,85.912696,113.9418045
2018-11-27 10:00:00+00:00,255.426,8.9516942,47.487758500000005,85.3802378,113.61447890000001
2018-11-27 11:00:00+00:00,257.381,8.8339772,47.43519860000001,84.8881121,116.2486753
2018-11-27 12:00:00+00:00,258.257,8.8372674,47.5176494,85.66911300000001,116.27476300000001
2018-11-27 13:00:00+00:00,258.762,8.9606911,47.6970124,85.8269193,116.28831220000001
2018-11-27 14:00:00+00:00,259.647,8.9443179,47.7271965,86.040852,116.9478609
2018-11-27 15:00:00+00:00,261.233,9.001729,47.665475,86.8866943,117.72683590000001
2018-11-27 16:00:00+00:00,261.181,8.9359,47.6964265,86.9272979,117.8544545
2018-11-27 17:00:00+00:00,260.542,8.9379135,47.6859344,86.0401924,117.8506932
2018-11-27 18:00:00+00:00,260.586,8.9210111,47.630019,86.1506237,117.90031350000001
2018-11-27 19:00:00+00:00,259.167,8.9706178,47.6502551,86.6772079,115.8374365
2018-11-27 20:00:00+00:00,255.396,8.8445608,47.480131500000006,85.49291160000001,113.5771549
2018-11-27 21:00:00+00:00,249.217,8.577547599999999,46.6656952,83.355646,110.5568974
2018-11-27 22:00:00+00:00,234.394,8.523107900000001,45.523309999999995,76.0338792,104.23690029999999
2018-11-27 23:00:00+00:00,218.728,8.4039358,41.3424534,69.0067253,99.88526850000001
2018-11-28 00:00:00+00:00,209.862,8.4994452,41.0003497,63.5647814,96.7620708
2018-11-28 01:00:00+00:00,207.746,8.5618077,40.8691048,61.7957885,96.50255419999999
2018-11-28 02:00:00+00:00,205.574,8.4742551,41.127648,59.050972800000004,96.9010755
2018-11-28 03:00:00+00:00,209.919,8.4496929,41.62554,61.4466945,98.4335169
2018-11-28 04:00:00+00:00,223.254,8.533300800000001,42.407415,69.4127132,103.027131
2018-11-28 05:00:00+00:00,244.452,8.6668833,42.3719133,82.5344702,111.00757469999999
2018-11-28 06:00:00+00:00,253.022,8.9142485,43.5005435,86.8025034,113.8359883
2018-11-28 07:00:00+00:00,253.607,8.8895729,43.5720538,86.67971469999999,114.4707401
2018-11-28 08:00:00+00:00,252.43,8.8954034,43.3071288,86.1371855,114.0754365
2018-11-28 09:00:00+00:00,250.533,8.8935389,42.8667258,85.3319233,113.4415032
2018-11-28 10:00:00+00:00,247.319,8.935988499999999,42.8801694,81.9798076,113.4731743
2018-11-28 11:00:00+00:00,245.36,8.9595593,42.978862,80.0496948,113.3808174
2018-11-28 12:00:00+00:00,247.627,8.94866,43.0531668,81.0967725,114.5473703
2018-11-28 13:00:00+00:00,249.405,9.059394399999999,43.2534171,81.3779876,115.73377710000001
2018-11-28 14:00:00+00:00,250.768,9.1027,42.8025849,82.7100172,116.186119
2018-11-28 15:00:00+00:00,251.279,9.1151027,42.7265883,83.2602355,116.1590503
2018-11-28 16:00:00+00:00,250.22,9.0948539,42.4675733,82.3864665,116.257857
2018-11-28 17:00:00+00:00,247.295,8.825076800000001,42.4495467,80.53434949999999,115.4542836
2018-11-28 18:00:00+00:00,239.037,8.7518373,42.3417064,73.89421730000001,113.99693330000001
2018-11-28 19:00:00+00:00,225.416,8.6245419,40.4118099,65.3475902,110.990899
2018-11-28 20:00:00+00:00,215.974,8.5420831,40.1286368,59.4539533,107.8214081
2018-11-28 21:00:00+00:00,209.357,8.5798832,39.704536999999995,54.716420400000004,106.2976849
2018-11-28 22:00:00+00:00,195.965,8.5801969,38.334127699999996,49.2670924,99.75692110000001
2018-11-28 23:00:00+00:00,187.217,8.5798832,38.180083700000004,44.8216579,95.612301
2018-11-29 00:00:00+00:00,185.401,8.5950033,38.3774967,43.806943399999994,94.6243109
2018-11-29 01:00:00+00:00,187.605,8.625243399999999,38.485934900000004,43.5414009,96.98194040000001
2018-11-29 02:00:00+00:00,189.186,8.5950033,38.6125809,42.1974108,99.7783893
2018-11-29 03:00:00+00:00,191.656,8.4740428,39.0321117,41.3573597,102.80504450000001
2018-11-29 04:00:00+00:00,201.805,8.5405021,39.832712,44.7720413,108.73909239999999
2018-11-29 05:00:00+00:00,221.851,8.781968500000001,40.4704021,59.5094671,113.224094
2018-11-29 06:00:00+00:00,235.572,8.7632378,40.8529105,69.9023508,116.0682898
2018-11-29 07:00:00+00:00,236.834,8.7588981,40.7816501,69.8478775,117.4644523
2018-11-29 08:00:00+00:00,234.895,8.720617399999998,40.4461766,68.6960008,116.9856542
2018-11-29 09:00:00+00:00,233.059,8.7216626,40.1154387,67.7386297,116.4628764
2018-11-29 10:00:00+00:00,231.099,8.760921399999999,39.982196900000005,67.7816936,114.58738749999999
2018-11-29 11:00:00+00:00,230.254,8.740558,40.0914035,68.6158272,112.80976799999999
2018-11-29 12:00:00+00:00,232.47,8.7462847,40.8250273,69.8267383,113.0617258
2018-11-29 13:00:00+00:00,232.713,8.708171,40.954985,69.6256932,113.40552629999999
2018-11-29 14:00:00+00:00,235.144,8.687946400000001,41.284737,69.3017608,115.85342320000001
2018-11-29 15:00:00+00:00,234.478,8.7071048,42.4182634,70.3423562,113.0320615
2018-11-29 16:00:00+00:00,234.27,8.6762374,42.9093651,69.7723608,112.8401079
2018-11-29 17:00:00+00:00,232.014,8.661117399999998,42.9081639,67.4091168,112.9777273
2018-11-29 18:00:00+00:00,224.758,8.7140373,42.045842199999996,61.797665,112.1547516
2018-11-29 19:00:00+00:00,215.013,8.6363218,40.8527414,56.668367100000005,108.7980862
2018-11-29 20:00:00+00:00,204.142,8.5647632,40.4560448,50.7202745,104.33057529999999
2018-11-29 21:00:00+00:00,195.344,8.5874432,40.292691700000006,46.2552501,100.1640346
2018-11-29 22:00:00+00:00,188.965,8.676098900000001,39.8345541,43.6736123,96.79561960000001
2018-11-29 23:00:00+00:00,182.281,8.6090153,39.5451516,41.8498077,92.27009170000001
2018-11-30 00:00:00+00:00,178.485,8.6630132,39.5323622,38.8547734,91.4171667
2018-11-30 01:00:00+00:00,178.106,8.5785679,39.6759753,37.7473058,92.1088732
2018-11-30 02:00:00+00:00,176.711,8.6367523,39.813345399999996,36.3731813,91.8942266
2018-11-30 03:00:00+00:00,179.03,8.6355331,40.0073415,36.5450147,93.8245732
2018-11-30 04:00:00+00:00,188.602,8.533222400000001,40.580481500000005,42.2238631,97.3403036
2018-11-30 05:00:00+00:00,213.504,8.730065,41.0720003,54.83532039999999,108.986588
2018-11-30 06:00:00+00:00,230.097,8.8814818,42.1334401,66.07007039999999,113.0964904
2018-11-30 07:00:00+00:00,232.536,8.9266615,42.279632299999996,68.31214729999999,112.98722079999999
2018-11-30 08:00:00+00:00,231.086,8.9446483,41.6412986,67.8400721,112.64366349999999
2018-11-30 09:00:00+00:00,229.618,9.065031699999999,41.7301432,66.0572019,112.76562320000001
2018-11-30 10:00:00+00:00,229.618,9.0020593,41.1059139,66.7627221,112.74730469999999
2018-11-30 11:00:00+00:00,229.618,8.981826100000001,39.4970499,65.89471379999999,113.1044885
2018-11-30 12:00:00+00:00,229.164,8.8981148,39.9217199,67.0140259,113.2414339
2018-11-30 13:00:00+00:00,228.117,9.016805,40.480703399999996,64.9552273,113.6653062
2018-11-30 14:00:00+00:00,230.289,9.0244084,41.686297100000004,65.4999885,114.0985107
2018-11-30 15:00:00+00:00,230.74,8.9267067,41.7375904,67.1815849,112.8942224
2018-11-30 16:00:00+00:00,230.942,8.943042100000001,41.704213300000006,67.6046388,112.7314911
2018-11-30 17:00:00+00:00,230.092,8.9515926,41.5022467,66.9787397,112.6580622
2018-11-30 18:00:00+00:00,224.534,8.940621199999999,40.895432,64.03598889999999,110.5822641
2018-11-30 19:00:00+00:00,215.209,8.8164634,40.6733116,57.3121729,108.35089239999999
2018-11-30 20:00:00+00:00,207.006,8.6770731,40.1233833,54.4873984,103.68194319999999
2018-11-30 21:00:00+00:00,199.637,8.673144500000001,39.62520200000001,51.081260900000004,100.18989239999999
2018-11-30 22:00:00+00:00,189.898,8.7385012,39.4460464,44.9602839,96.7108961
2018-11-30 23:00:00+00:00,182.482,8.6230069,38.9972499,42.3446233,92.494793
2018-12-01 00:00:00+00:00,177.718,8.6683669,38.7127384,39.3820309,90.9106875
2018-12-01 01:00:00+00:00,176.1,8.5842657,38.630627,38.1154754,90.7657109
2018-12-01 02:00:00+00:00,175.884,8.660806899999999,38.74543619999999,37.7283857,90.7620938
2018-12-01 03:00:00+00:00,176.623,8.660806899999999,38.70942899999999,38.493227,90.78826149999999
2018-12-01 04:00:00+00:00,179.255,8.538905699999999,38.779100400000004,39.6892342,92.2725602
2018-12-01 05:00:00+00:00,188.081,8.6381269,39.0583306,44.111237,96.356212
2018-12-01 06:00:00+00:00,197.856,8.586471,39.2197036,48.9086791,101.1957497
2018-12-01 07:00:00+00:00,208.838,8.609243399999999,39.6798005,54.160612300000004,106.4640641
2018-12-01 08:00:00+00:00,214.685,8.6410824,39.8253384,58.1463371,108.1091768
2018-12-01 09:00:00+00:00,217.8,8.702084699999999,40.1671168,60.0877883,108.89694899999999
2018-12-01 10:00:00+00:00,219.772,8.7724324,40.1699746,61.9079421,108.92748540000001
2018-12-01 11:00:00+00:00,220.516,8.871937099999998,40.3189164,61.3948745,109.924976
2018-12-01 12:00:00+00:00,219.793,8.833196,40.367091699999996,60.545626,110.0603969
2018-12-01 13:00:00+00:00,221.868,8.828145899999999,40.394431499999996,62.516163500000005,110.13764139999999
2018-12-01 14:00:00+00:00,224.75,8.8508258,40.7798617,64.7033086,110.47655809999999
2018-12-01 15:00:00+00:00,227.801,8.869847100000001,40.8558647,67.63076910000001,110.45504919999999
2018-12-01 16:00:00+00:00,226.926,8.8562099,40.7505906,66.87192630000001,110.4040156
2018-12-01 17:00:00+00:00,223.31,8.8414037,40.7066083,63.5972324,110.1004555
2018-12-01 18:00:00+00:00,214.476,8.7766622,40.6686884,56.3565248,108.6190135
2018-12-01 19:00:00+00:00,206.141,8.684505999999999,40.4562186,49.7720791,107.1247107
2018-12-01 20:00:00+00:00,201.401,8.6811768,39.8313367,48.5159303,104.3416703
2018-12-01 21:00:00+00:00,192.935,8.5592961,39.7731219,45.3968349,99.10350810000001
2018-12-01 22:00:00+00:00,187.053,8.494487,38.5353815,42.9425942,97.0302328
2018-12-01 23:00:00+00:00,179.982,8.505616900000001,38.1623122,39.5200291,93.7715956
2018-12-02 00:00:00+00:00,176.466,8.4730666,38.0332016,38.8306465,91.13768850000001
2018-12-02 01:00:00+00:00,175.364,8.480626599999999,38.0877365,39.1550604,89.63864269999999
2018-12-02 02:00:00+00:00,174.532,8.427706599999999,38.068558599999996,38.4142542,89.606788
2018-12-02 03:00:00+00:00,172.802,8.412586600000001,38.0464699,36.8446502,89.4869609
2018-12-02 04:00:00+00:00,173.84,8.4050266,38.0748635,36.24031900000001,91.1322943
2018-12-02 05:00:00+00:00,180.864,8.4881866,38.310628599999994,38.436554799999996,95.6989841
2018-12-02 06:00:00+00:00,185.977,8.4567137,38.6838068,40.838325,98.05939479999999
2018-12-02 07:00:00+00:00,191.722,8.4658918,38.826857000000004,43.5425706,100.9310833
2018-12-02 08:00:00+00:00,198.254,8.395341700000001,39.4730079,47.9119628,102.5090297
2018-12-02 09:00:00+00:00,205.785,8.4230419,39.67847020000001,53.1521665,104.54430049999999
2018-12-02 10:00:00+00:00,205.649,8.4327981,39.7041617,56.130501100000004,101.40498330000001
2018-12-02 11:00:00+00:00,207.558,8.5024067,39.7394951,56.7764477,102.5423242
2018-12-02 12:00:00+00:00,208.854,8.447918,39.7569371,56.175762199999994,104.4796737
2018-12-02 13:00:00+00:00,209.933,8.4268068,39.6358615,54.6960171,107.1503271
2018-12-02 14:00:00+00:00,211.814,8.4872867,39.6121999,56.779234900000006,106.9815792
2018-12-02 15:00:00+00:00,213.521,8.419246800000002,39.5537081,58.7974053,106.7715182
2018-12-02 16:00:00+00:00,214.263,8.3965668,39.8852618,59.7140012,106.2589667
2018-12-02 17:00:00+00:00,212.936,8.4419268,40.3945069,58.5620201,105.5213091
2018-12-02 18:00:00+00:00,207.336,8.373886800000001,39.8321087,55.7032394,103.354401
2018-12-02 19:00:00+00:00,200.79,8.4041268,39.682679900000004,51.314021,101.2971406
2018-12-02 20:00:00+00:00,195.37,8.4494868,39.4612547,46.6978863,100.7233323
2018-12-02 21:00:00+00:00,188.583,8.3581008,39.3206512,44.2032129,96.6438896
2018-12-02 22:00:00+00:00,181.159,8.284066699999999,38.808112,40.983424,93.0204732
2018-12-02 23:00:00+00:00,173.744,8.3294267,38.6974866,37.9732998,88.664281
2018-12-03 00:00:00+00:00,170.26,8.4428266,38.7046267,35.3398574,87.74518979999999
2018-12-03 01:00:00+00:00,168.376,8.4428266,38.729046499999995,33.7562023,87.3930885
2018-12-03 02:00:00+00:00,168.351,8.4428266,38.9035388,33.222558299999996,87.7907258
2018-12-03 03:00:00+00:00,172.641,8.4352666,39.2442566,35.428431100000005,89.6179948
2018-12-03 04:00:00+00:00,184.516,8.4428266,39.6723298,42.0568448,94.4639414
2018-12-03 05:00:00+00:00,205.128,8.5108665,40.1908286,54.1522587,102.4654161
2018-12-03 06:00:00+00:00,225.252,8.6861955,40.6782661,68.7552718,107.2687742
2018-12-03 07:00:00+00:00,233.596,8.7584557,41.2024298,72.5032499,111.16666479999999
2018-12-03 08:00:00+00:00,234.558,9.807331,41.192634899999995,70.6202578,112.8878018
2018-12-03 09:00:00+00:00,231.081,8.7613655,41.1770118,68.5512638,112.54784450000001
2018-12-03 10:00:00+00:00,229.06,8.7689255,41.151271200000004,66.95775040000001,112.1788091
2018-12-03 11:00:00+00:00,226.154,8.6404056,41.1650068,64.9834172,111.3467156
2018-12-03 12:00:00+00:00,228.755,8.7764854,41.150598599999995,67.26428200000001,111.6000172
2018-12-03 13:00:00+00:00,232.5,8.7991654,41.305513,70.2782053,112.1266714
2018-12-03 14:00:00+00:00,232.649,8.7613655,41.6076919,69.81300200000001,112.4914464
2018-12-03 15:00:00+00:00,232.622,8.695093199999999,41.7308116,69.7994509,112.3939417
2018-12-03 16:00:00+00:00,234.744,8.8048632,41.7965466,71.6031461,112.550875
2018-12-03 17:00:00+00:00,232.998,8.740232200000001,41.513621400000005,70.5395026,112.1872354
2018-12-03 18:00:00+00:00,228.431,8.7689255,41.1428251,67.41473540000001,111.0697307
2018-12-03 19:00:00+00:00,225.892,8.511486399999999,40.8778134,62.8152518,113.5989951
2018-12-03 20:00:00+00:00,215.319,8.5855666,40.0771534,56.9653995,109.6272969
2018-12-03 21:00:00+00:00,203.049,8.4268068,39.4358467,49.748012,105.3190604
2018-12-03 22:00:00+00:00,188.684,8.4494868,38.9866257,40.3570121,100.8091315
2018-12-03 23:00:00+00:00,184.162,8.4467117,38.7725466,38.729854399999994,98.1834294
2018-12-04 00:00:00+00:00,180.858,8.3974666,38.603777,37.2581793,96.5382849
2018-12-04 01:00:00+00:00,180.582,8.4881866,38.5732525,37.522470500000004,96.010962
2018-12-04 02:00:00+00:00,181.666,8.5259865,38.6986137,38.0282807,96.4173654
2018-12-04 03:00:00+00:00,184.183,8.480626599999999,38.860145100000004,38.5002604,98.3669448
